delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,delivery_duration_minutes,promised_window_hours,promised_window_minutes,is_delayed,is_failed,customer_id,service_type,order_created_at,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,age,home_zone,customer_type,signup_date,loyalty_score,app_engagement_score,preferred_channel,account_status,base_zone,employment_type,years_experience,training_score,driver_rating,shift_preference,active_flag,vehicle_type,assigned_zone,commission_date,battery_health_pct,odometer_km,maintenance_status,telematics_version,high_risk_vehicle,hub_name,zone,hub_type,capacity_score
DL00810,O00116,D120,V053,H08,2025-03-09 16:49:00,2025-03-09 19:25:36.988970,ontime,15.23,0,0,5.0,11.22,156.61648283333335,4,240,0,0,C0452,passenger,2025-03-09 15:46:00,north,airport,low,56.59,api,0,70,south,consumer,2025-05-01 07:53:00,61.4,69.4,app,active,north,parttime,3,76.9,3.72,morning,1,cargovan,west,2024-04-23 20:57:00,73.7,122638,scheduled,v2.0,0,Midtown Relay,central,charging,63
DL00812,O01016,D073,V059,H02,2024-06-04 00:55:00,2024-06-04 05:47:54.997877,ontime,23.74,4,0,5.0,11.75,292.91663128333334,6,360,0,0,C0407,retail,2024-06-03 23:17:00,airport,south,high,76.82,,0,47,riverside,consumer,2025-02-24 07:51:00,77.2,68.9,app,active,east,fulltime,11,76.9,4.58,evening,1,hybrid,airport,2024-03-02 20:36:00,85.2,188332,inrepair,v2.1,1,South Link,south,dispatch,78
DL00814,O00471,D123,V060,H04,2025-06-07 15:06:00,2025-06-07 20:22:06.341483,ontime,8.94,0,0,3.81,12.08,316.10569138333335,6,360,0,0,C0346,passenger,2025-06-07 13:43:00,east,airport,medium,69.38,web,0,46,airport,consumer,2024-09-11 03:14:00,62.9,98.5,app,dormant,riverside,fulltime,3,93.5,4.12,flexible,1,cargovan,ctr,2025-09-09 03:22:00,80.2,65113,inrepair,v2.0,1,West Gate,west,dispatch,69
DL00815,O00771,D134,V119,H03,2025-07-27 23:16:00,2025-07-28 07:38:20.534602,delayed,13.86,0,0,2.94,18.01,502.34224336666665,6,360,1,0,C0208,passenger,2025-07-27 22:53:00,east,west,high,32.94,app,0,48,central,enterprise,2025-02-06 16:19:00,74.5,67.0,phone,dormant,south,parttime,4,61.5,3.59,flexible,1,ev,riverside,2025-08-17 06:19:00,67.6,215407,inrepair,v2.1,1,East Dock,east,warehouse,74
DL00817,O00356,D097,V078,H01,2025-05-27 05:41:00,2025-05-27 07:33:29.622512,ontime,10.07,0,0,3.25,17.74,112.49370853333333,4,240,0,0,C0430,medical,2025-05-27 03:33:00,riverside,airport,medium,64.6,app,0,29,east,consumer,2025-05-08 17:34:00,38.3,87.0,web,active,west,fulltime,2,79.1,4.48,flexible,1,cargovan,north,2024-03-04 20:00:00,78.4,153638,active,v2.1,0,North Exchange,north,dispatch,82
DL00818,O01000,D035,V120,H07,2025-11-15 22:28:00,2025-11-16 03:01:40.812667,ontime,35.25,1,0,5.0,23.18,273.6802111166666,6,360,0,0,C0576,retail,2025-11-15 22:01:00,airport,west,medium,59.9,api,1,65,east,sme,2025-05-01 05:08:00,50.2,43.3,app,dormant,ctr,fulltime,5,66.2,3.71,flexible,0,ev,central,2025-05-02 16:13:00,73.6,192246,active,v2.0,0,Riverside Hub,riverside,warehouse,66
DL00819,O00892,D142,V025,H03,2025-10-08 03:49:00,2025-10-08 10:54:14.928868,delayed,32.56,2,0,4.04,17.18,425.24881446666666,2,120,1,0,C0157,passenger,2025-10-08 02:41:00,airport,airport,medium,326.38,web,0,50,central,consumer,2025-03-28 10:04:00,67.9,46.8,app,active,airport,fulltime,12,98.7,4.23,night,1,diesel,airport,2024-11-03 05:34:00,42.0,52074,active,v2.1,1,East Dock,east,warehouse,74
DL00820,O01192,D069,V030,H05,2024-12-13 17:39:00,2024-12-14 01:45:53.860264,delayed,30.97,2,0,3.07,21.48,486.89767106666665,2,120,1,0,C0200,business,2024-12-13 15:50:00,airport,ctr,medium,79.83,web,0,36,central,consumer,2024-10-04 11:51:00,48.8,61.5,phone,active,north,parttime,2,61.5,5.0,evening,0,cargovan,north,2025-09-14 07:20:00,78.0,134360,active,v2.1,0,Central Core,central,control,88
DL00821,O00424,D074,V080,H07,2025-07-11 10:13:00,2025-07-11 21:18:17.587417,ontime,1.9,4,0,3.85,9.03,665.2931236166667,12,720,0,0,C0563,business,2025-07-11 08:58:00,riverside,west,medium,43.18,app,0,51,south,consumer,2024-01-02 23:02:00,99.0,73.9,phone,dormant,central,fulltime,12,79.5,4.61,evening,1,ev,east,2024-05-27 22:15:00,100.0,68844,active,v1.9,0,Riverside Hub,riverside,warehouse,66
DL00822,O00109,D084,V032,H03,2025-10-24 13:25:00,2025-10-24 16:28:58.560868,ontime,6.47,1,0,3.13,12.84,183.97601446666667,4,240,0,0,C0427,medical,2025-10-24 11:20:00,west,east,medium,9.68,app,0,66,north,sme,2025-06-08 06:25:00,57.3,55.6,app,active,central,parttime,2,47.2,3.99,evening,1,cargovan,north,2024-01-11 00:03:00,74.1,102207,active,v1.9,0,East Dock,east,warehouse,74
DL00823,O00655,D104,V114,H08,2025-11-01 16:20:00,2025-11-02 05:35:54.325407,failed,9.55,1,0,1.91,8.94,795.90542345,4,240,1,1,C0590,passenger,2025-11-01 15:31:00,south,east,low,52.51,phone,0,68,airport,sme,2024-02-29 03:00:00,54.3,43.3,app,active,west,fulltime,15,87.7,3.45,morning,1,hybrid,north,2024-10-03 17:53:00,90.0,84649,active,v2.2,0,Midtown Relay,central,charging,63
DL00824,O00369,D036,V080,H02,2024-10-02 13:42:00,2024-10-03 02:44:49.779290,failed,10.19,2,0,4.45,7.81,782.8296548333333,6,360,1,1,C0093,business,2024-10-02 12:27:00,ctr,riverside,medium,70.75,phone,0,48,north,consumer,2024-08-16 17:34:00,41.2,56.3,app,active,airport,parttime,9,79.3,4.69,morning,1,ev,east,2024-05-27 22:15:00,100.0,68844,active,v1.9,0,South Link,south,dispatch,78
DL00825,O01004,D147,V007,H05,2024-09-21 20:08:00,2024-09-22 02:23:36.861233,failed,11.9,0,0,2.26,21.03,375.6143538833333,2,120,1,1,C0056,retail,2024-09-21 19:29:00,central,airport,high,98.19,web,0,54,north,consumer,2024-06-03 02:11:00,71.1,32.0,app,active,west,fulltime,13,66.4,3.8,night,1,diesel,airport,2025-09-17 08:52:00,68.6,78468,active,v2.2,1,Central Core,central,control,88
DL00826,O01087,D089,V021,H01,2025-12-14 08:53:00,2025-12-14 12:01:02.924988,ontime,24.56,1,0,3.83,14.2,188.04874980000002,1,60,1,0,C0248,parcel,2025-12-14 08:08:00,airport,west,low,116.34,web,0,59,central,consumer,2025-10-14 11:06:00,71.1,39.9,app,active,ctr,fulltime,2,71.1,4.57,night,1,diesel,central,2025-06-22 17:38:00,83.0,71294,active,v2.2,0,North Exchange,north,dispatch,82
DL00827,O00079,D065,V030,H01,2025-03-10 06:56:00,2025-03-10 07:06:19.807951,ontime,16.9,2,0,4.87,11.29,10.330132516666668,2,120,0,0,C0353,parcel,2025-03-10 05:43:00,west,airport,medium,48.85,app,0,50,west,consumer,2024-02-08 20:45:00,62.8,80.2,phone,dormant,riverside,fulltime,14,59.6,4.02,morning,1,cargovan,north,2025-09-14 07:20:00,78.0,134360,active,v2.1,0,North Exchange,north,dispatch,82
DL00828,O00879,D119,V069,H07,2025-07-04 02:40:00,2025-07-04 03:08:31.719036,ontime,8.27,0,0,4.79,14.23,28.5286506,4,240,0,0,C0419,medical,2025-07-04 00:21:00,south,west,low,123.72,app,0,58,central,consumer,2025-05-01 22:29:00,30.9,77.9,app,active,south,fulltime,5,56.0,3.55,flexible,1,hybrid,central,2025-07-20 18:17:00,71.4,187158,active,v2.1,0,Riverside Hub,riverside,warehouse,66
DL00829,O00426,D101,V008,H03,2024-09-28 15:10:00,2024-09-28 16:18:55.493540,ontime,7.91,2,0,3.83,6.45,68.92489233333335,2,120,0,0,C0383,business,2024-09-28 14:05:00,riverside,riverside,low,82.0,web,0,70,west,consumer,2025-11-12 01:38:00,59.6,84.0,app,active,west,fulltime,8,75.6,4.48,morning,1,ev,riverside,2025-06-14 03:47:00,90.5,49711,active,v2.0,0,East Dock,east,warehouse,74
DL00831,O00023,D133,V053,H08,2025-10-05 05:51:00,2025-10-06 04:17:27.447541,failed,15.56,0,1,2.38,10.87,1346.4574590166667,4,240,1,1,C0077,passenger,2025-10-05 04:59:00,north,north,medium,122.25,app,0,59,north,sme,2024-07-31 19:24:00,61.7,29.0,web,active,south,contract,12,88.2,3.99,flexible,1,cargovan,west,2024-04-23 20:57:00,73.7,122638,scheduled,v2.0,0,Midtown Relay,central,charging,63
DL00832,O01143,D083,V109,H06,2025-06-16 02:45:00,2025-06-16 13:02:41.765284,failed,18.52,0,0,4.27,13.94,617.6960880666667,2,120,1,1,C0467,retail,2025-06-16 02:09:00,riverside,east,low,217.11,phone,0,49,west,enterprise,2024-12-01 13:43:00,58.7,31.7,web,active,north,fulltime,12,80.8,4.16,flexible,1,hybrid,airport,2024-10-17 11:15:00,60.6,193552,inrepair,v2.1,1,Airport Hub,airport,dispatch,71
DL00833,O00712,D169,V106,H04,2025-05-26 11:52:00,2025-05-26 14:09:55.922884,ontime,16.28,0,0,4.22,17.55,137.93204806666665,2,120,1,0,C0512,passenger,2025-05-26 10:22:00,north,west,high,105.64,phone,1,59,east,consumer,2025-02-03 19:29:00,38.5,70.2,web,active,east,contract,5,77.6,3.81,flexible,1,cargovan,north,2024-05-06 13:52:00,74.9,93084,active,v2.1,0,West Gate,west,dispatch,69
DL00834,O01165,D022,V099,H02,2025-12-13 07:00:00,2025-12-13 12:03:16.927322,ontime,15.51,2,0,4.58,9.85,303.28212203333334,6,360,0,0,C0478,passenger,2025-12-13 04:54:00,east,west,low,118.02,phone,0,43,north,consumer,2024-02-22 09:47:00,43.6,52.4,app,active,east,fulltime,9,68.7,3.36,flexible,1,hybrid,south,2024-09-06 02:11:00,65.8,92896,active,v2.0,1,South Link,south,dispatch,78
DL00835,O00188,D096,V005,H05,2025-09-09 04:34:00,2025-09-09 17:10:45.169556,delayed,13.48,1,0,2.68,14.25,756.7528259333334,4,240,1,0,C0558,passenger,2025-09-09 03:02:00,riverside,ctr,medium,138.45,app,1,23,south,consumer,2024-06-29 19:47:00,64.3,38.5,phone,active,ctr,fulltime,4,56.4,4.03,morning,1,cargovan,west,2025-11-15 11:08:00,58.6,146638,active,v2.2,1,Central Core,central,control,88
DL00837,O01092,D052,V074,H03,2025-12-10 15:10:00,2025-12-10 21:02:34.959459,ontime,5.31,0,0,3.76,9.42,352.58265765000004,6,360,0,0,C0482,passenger,2025-12-10 13:24:00,north,east,low,97.48,web,0,73,riverside,enterprise,2025-02-04 23:25:00,74.8,54.1,web,active,riverside,fulltime,8,71.7,3.39,morning,1,cargovan,east,2025-06-05 03:01:00,62.4,18034,active,v2.1,1,East Dock,east,warehouse,74
DL00838,O00909,D117,V103,H03,2025-01-05 03:05:00,2025-01-06 10:48:03.226335,failed,14.62,1,1,2.31,20.66,1903.05377225,12,720,1,1,C0324,business,2025-01-05 02:09:00,north,east,high,117.13,app,0,18,airport,sme,2025-04-05 13:08:00,67.3,44.6,app,active,north,fulltime,1,71.1,3.93,flexible,1,hybrid,north,2025-01-06 03:21:00,100.0,181609,inrepair,v2.1,1,East Dock,east,warehouse,74
DL00839,O00566,D078,V096,H03,2024-04-07 01:03:00,2024-04-07 13:40:24.565912,failed,7.89,2,1,1.65,11.74,757.4094318666666,6,360,1,1,C0455,parcel,2024-04-07 00:06:00,ctr,central,medium,97.68,phone,0,43,airport,consumer,2024-02-21 06:38:00,50.8,85.7,phone,active,north,fulltime,11,73.7,4.28,morning,1,cargovan,east,2025-08-21 07:26:00,85.1,193315,inrepair,v2.0,1,East Dock,east,warehouse,74
DL00841,O00733,D006,V068,H02,2024-08-06 08:40:00,2024-08-06 11:32:19.398363,ontime,15.77,1,0,3.39,11.44,172.32330605,6,360,0,0,C0609,passenger,2024-08-06 07:19:00,airport,west,medium,161.44,phone,0,70,east,consumer,2025-07-21 21:27:00,41.4,60.5,phone,active,central,fulltime,8,78.8,4.38,flexible,1,hybrid,riverside,2024-06-28 15:49:00,97.5,73769,inrepair,v2.0,1,South Link,south,dispatch,78
DL00842,O00405,D102,V114,H07,2024-02-14 12:17:00,2024-02-14 16:30:15.173103,ontime,5.55,1,0,3.88,8.89,253.25288504999997,6,360,0,0,C0055,business,2024-02-14 10:24:00,ctr,riverside,critical,142.88,app,0,34,east,enterprise,2025-11-30 12:14:00,80.3,50.5,app,suspended,east,parttime,10,67.6,4.62,morning,1,hybrid,north,2024-10-03 17:53:00,90.0,84649,active,v2.2,0,Riverside Hub,riverside,warehouse,66
DL00843,O00804,D138,V012,H05,2024-03-13 10:34:00,2024-03-14 09:16:16.175948,ontime,17.19,1,0,4.66,12.85,1362.2695991333335,24,1440,0,0,C0383,parcel,2024-03-13 10:21:00,central,riverside,medium,278.77,phone,0,70,west,consumer,2025-11-12 01:38:00,59.6,84.0,app,active,ctr,parttime,11,69.2,4.61,evening,1,hybrid,south,2024-04-15 00:26:00,56.2,52021,active,v2.1,1,Central Core,central,control,88
DL00845,O01218,D162,V047,H05,2025-03-15 04:24:00,2025-03-15 06:23:14.327139,ontime,32.79,2,0,4.64,13.5,119.23878565,4,240,0,0,C0065,retail,2025-03-15 02:11:00,airport,north,medium,101.68,phone,0,44,ctr,consumer,2025-11-23 23:03:00,52.8,55.6,web,active,riverside,contract,11,69.0,4.62,night,1,ev,ctr,2025-02-15 14:49:00,93.7,134347,scheduled,v2.2,0,Central Core,central,control,88
DL00846,O01118,D038,V004,H03,2024-02-26 19:54:00,2024-02-26 23:58:17.438286,ontime,17.64,0,0,4.01,17.89,244.2906381,4,240,1,0,C0106,passenger,2024-02-26 19:20:00,west,west,high,65.93,app,0,22,ctr,consumer,2025-04-26 06:21:00,63.0,45.3,app,active,south,fulltime,5,67.4,3.72,evening,1,hybrid,riverside,2024-06-07 13:21:00,,36310,active,v2.2,0,East Dock,east,warehouse,74
DL00847,O00134,D154,V035,H07,2024-12-22 18:38:00,2024-12-22 23:50:09.870311,ontime,1.46,0,0,4.09,7.98,312.1645051833333,4,240,1,0,C0010,parcel,2024-12-22 18:12:00,south,west,critical,23.34,app,0,23,west,consumer,2025-10-07 20:37:00,87.2,48.6,phone,active,airport,fulltime,4,67.0,4.35,evening,1,cargovan,east,2025-07-03 09:34:00,83.6,73804,active,v2.0,0,Riverside Hub,riverside,warehouse,66
DL00848,O00633,D080,V091,H08,2024-02-12 13:23:00,2024-02-12 14:55:42.792793,ontime,20.03,3,0,3.93,10.97,92.71321321666666,2,120,0,0,C0235,passenger,2024-02-12 12:52:00,airport,central,low,79.57,app,0,35,airport,enterprise,2024-06-07 21:57:00,43.7,60.0,phone,active,central,fulltime,11,,4.35,flexible,1,hybrid,east,2025-08-24 05:20:00,58.5,172956,active,v1.9,1,Midtown Relay,central,charging,63
DL00849,O00169,D160,V016,H08,2025-12-03 14:32:00,2025-12-03 15:00:07.363494,ontime,8.52,2,0,4.31,13.73,28.122724899999998,4,240,0,0,C0399,retail,2025-12-03 12:34:00,east,north,medium,84.09,app,1,61,east,sme,2024-05-06 17:48:00,93.0,54.8,phone,active,east,fulltime,12,72.8,4.48,morning,1,ev,west,2024-10-13 19:38:00,63.5,84395,active,v2.1,1,Midtown Relay,central,charging,63
DL00850,O00444,D060,V055,H05,2025-08-30 19:20:00,2025-08-30 22:59:39.779090,ontime,4.26,4,0,4.32,8.71,219.66298483333333,4,240,0,0,C0319,retail,2025-08-30 18:29:00,west,airport,medium,23.99,phone,0,35,west,sme,2025-02-07 03:10:00,54.5,54.8,web,dormant,south,fulltime,4,76.0,4.49,morning,1,hybrid,east,2025-06-05 13:40:00,83.3,85635,active,v2.1,0,Central Core,central,control,88
DL00851,O01022,D141,V053,H04,2024-03-16 17:31:00,2024-03-17 21:55:48.709700,delayed,2.38,0,0,3.21,3.58,1704.8118283333336,24,1440,1,0,C0061,retail,2024-03-16 16:24:00,east,south,medium,43.98,web,0,78,riverside,consumer,2025-03-05 17:23:00,60.9,94.6,web,dormant,north,parttime,14,71.4,3.44,flexible,1,cargovan,west,2024-04-23 20:57:00,73.7,122638,scheduled,v2.0,0,West Gate,west,dispatch,69
DL00852,O00974,D013,V052,H03,2025-06-11 01:17:00,2025-06-11 03:21:30.595833,ontime,15.52,1,0,4.65,18.68,124.50993055,4,240,0,0,C0071,retail,2025-06-11 00:41:00,east,riverside,medium,74.02,app,0,59,airport,consumer,2024-08-01 14:10:00,49.3,81.7,phone,active,west,fulltime,11,80.8,4.31,morning,1,hybrid,riverside,2024-11-14 16:11:00,95.4,182486,active,v1.9,0,East Dock,east,warehouse,74
DL00853,O00178,D073,V086,H01,2024-03-30 21:03:00,2024-03-31 00:39:18.302077,ontime,12.77,3,0,4.19,15.35,216.30503461666666,4,240,0,0,C0287,medical,2024-03-30 19:55:00,east,south,low,55.9,app,0,46,ctr,consumer,2024-08-24 15:57:00,55.4,10.5,web,active,east,fulltime,11,76.9,4.58,evening,1,ev,central,2024-02-25 07:56:00,82.8,42307,scheduled,v2.2,0,North Exchange,north,dispatch,82
DL00854,O00954,D099,V055,H04,2024-07-14 03:27:00,2024-07-14 08:39:46.310886,delayed,7.05,0,1,3.2,11.41,312.7718481,4,240,1,0,C0599,passenger,2024-07-14 02:17:00,south,south,critical,62.7,web,0,40,north,consumer,2025-05-04 22:34:00,81.4,44.4,app,active,north,contract,10,82.7,3.48,night,1,hybrid,east,2025-06-05 13:40:00,83.3,85635,active,v2.1,0,West Gate,west,dispatch,69
DL00855,O00409,D154,V076,H08,2025-01-08 12:04:00,2025-01-09 09:15:54.067994,delayed,7.29,0,0,3.36,13.69,1271.9011332333332,6,360,1,0,C0065,passenger,2025-01-08 11:42:00,south,north,medium,38.48,app,0,44,ctr,consumer,2025-11-23 23:03:00,52.8,55.6,web,active,airport,fulltime,4,67.0,4.35,evening,1,diesel,central,2025-06-19 15:52:00,65.8,106063,inrepair,v1.9,1,Midtown Relay,central,charging,63
DL00856,O00223,D087,V083,H03,2025-08-10 18:09:00,2025-08-10 20:02:42.287729,ontime,4.19,3,0,3.82,7.91,113.70479548333333,4,240,0,0,C0172,retail,2025-08-10 16:37:00,ctr,airport,high,178.85,web,0,28,north,consumer,2025-04-14 14:45:00,75.4,67.4,unknown,active,north,contract,13,73.3,4.43,night,1,cargovan,north,2024-04-11 18:04:00,79.3,42073,active,v2.2,0,East Dock,east,warehouse,74
DL00857,O00292,D050,V045,H05,2025-10-29 18:17:00,2025-10-30 10:11:21.327276,delayed,11.07,2,0,2.72,10.06,954.3554546,12,720,1,0,C0060,parcel,2025-10-29 17:45:00,ctr,west,medium,59.59,app,0,52,central,consumer,2024-10-15 00:09:00,85.2,83.5,app,active,north,fulltime,6,87.4,3.9,evening,1,ev,east,2025-08-10 04:56:00,88.0,190688,active,v2.2,0,Central Core,central,control,88
DL00859,O00512,D164,V052,H05,2024-09-21 11:04:00,2024-09-21 23:34:35.779917,delayed,24.2,0,1,5.0,13.25,750.59633195,4,240,1,0,C0242,parcel,2024-09-21 10:35:00,north,central,critical,10.74,app,0,21,east,consumer,2025-12-18 16:08:00,83.8,48.9,web,active,central,fulltime,5,76.1,4.07,flexible,1,hybrid,riverside,2024-11-14 16:11:00,95.4,182486,active,v1.9,0,Central Core,central,control,88
DL00860,O00280,D026,V027,H07,2025-09-21 00:35:00,2025-09-21 13:59:07.662772,ontime,10.9,0,0,4.76,14.97,804.1277128666667,12,720,1,0,C0206,passenger,2025-09-20 22:46:00,east,airport,critical,151.49,app,1,60,south,sme,2025-10-27 13:42:00,50.3,72.9,app,active,north,parttime,4,84.9,3.15,night,0,diesel,south,2025-08-12 12:37:00,78.6,51052,inrepair,v2.2,1,Riverside Hub,riverside,warehouse,66
DL00861,O00381,D056,V094,H05,2024-11-29 00:04:00,2024-11-29 21:39:14.831680,ontime,18.99,0,0,4.91,16.77,1295.2471946666667,24,1440,0,0,C0420,parcel,2024-11-28 21:41:00,east,west,low,67.67,web,0,30,north,enterprise,2025-01-30 08:58:00,63.0,79.9,app,active,west,fulltime,12,74.6,4.45,evening,1,cargovan,central,2025-05-22 02:15:00,65.9,159262,scheduled,v1.9,1,Central Core,central,control,88
DL00862,O00031,D165,V037,H01,2024-10-25 04:57:00,2024-10-26 09:32:20.877141,failed,8.4,1,0,1.41,9.28,1715.34795235,24,1440,1,1,C0573,passenger,2024-10-25 03:17:00,east,airport,medium,55.14,app,0,47,airport,sme,2025-02-27 18:19:00,57.3,74.4,app,active,north,parttime,10,82.2,3.89,night,1,cargovan,south,2025-06-13 23:43:00,56.6,52146,inrepair,v1.9,1,North Exchange,north,dispatch,82
DL00863,O00597,D044,V030,H01,2025-01-09 13:40:00,2025-01-09 20:09:19.733033,ontime,16.47,2,0,3.51,14.48,389.32888388333333,6,360,1,0,C0238,parcel,2025-01-09 13:05:00,north,north,high,169.18,app,0,56,west,consumer,2024-06-02 09:46:00,65.0,18.7,app,active,airport,fulltime,11,79.4,4.05,night,1,cargovan,north,2025-09-14 07:20:00,78.0,134360,active,v2.1,0,North Exchange,north,dispatch,82
DL00864,O00818,D135,V076,H06,2025-10-27 16:02:00,2025-10-27 17:01:23.863641,ontime,11.68,0,0,3.14,18.27,59.39772735,1,60,0,0,C0561,business,2025-10-27 15:44:00,riverside,north,medium,82.82,web,1,65,east,consumer,2025-10-16 18:59:00,70.9,54.3,app,active,riverside,parttime,2,70.3,4.4,flexible,1,diesel,central,2025-06-19 15:52:00,65.8,106063,inrepair,v1.9,1,Airport Hub,airport,dispatch,71
DL00865,O00338,D148,V042,H01,2024-12-26 06:10:00,2024-12-26 11:25:57.005387,ontime,7.72,0,0,3.6,16.7,315.95008978333334,6,360,0,0,C0648,passenger,2024-12-26 03:48:00,riverside,riverside,medium,38.31,app,0,47,airport,consumer,2025-01-11 10:49:00,57.2,74.0,app,active,central,parttime,10,53.1,4.4,flexible,1,ev,east,2025-06-21 07:06:00,80.5,215870,inrepair,v1.9,1,North Exchange,north,dispatch,82
DL00866,O00969,D096,V041,H02,2024-10-14 22:32:00,2024-10-14 23:02:29.771193,ontime,5.1,0,0,5.0,15.22,30.49618655,2,120,0,0,C0372,parcel,2024-10-14 21:50:00,north,riverside,high,36.75,phone,0,34,west,consumer,2024-02-04 22:21:00,26.2,59.4,phone,active,ctr,fulltime,4,56.4,4.03,morning,1,ev,east,2024-01-11 21:04:00,78.4,88129,active,v2.2,0,South Link,south,dispatch,78
DL00867,O01117,D089,V079,H02,2025-06-20 01:47:00,2025-06-20 03:09:47.164152,ontime,23.28,4,0,3.45,11.6,82.7860692,6,360,0,0,C0296,parcel,2025-06-19 23:19:00,airport,east,high,59.12,app,0,28,north,enterprise,2024-07-19 22:00:00,41.9,57.3,phone,active,ctr,fulltime,2,71.1,4.57,night,1,ev,airport,2025-12-01 18:20:00,100.0,117995,active,v2.2,0,South Link,south,dispatch,78
DL00868,O00452,D104,V100,H04,2025-11-27 11:55:00,2025-11-28 00:09:06.530401,failed,6.57,1,0,3.69,18.09,734.1088400166667,2,120,1,1,C0583,passenger,2025-11-27 09:35:00,central,central,medium,56.63,phone,1,23,airport,consumer,2024-12-24 19:41:00,84.2,66.2,app,dormant,west,fulltime,15,87.7,3.45,morning,1,cargovan,east,2024-06-23 11:24:00,60.1,31876,active,v2.0,1,West Gate,west,dispatch,69
DL00869,O00038,D118,V119,H05,2025-10-06 20:46:00,2025-10-06 21:44:16.662558,ontime,9.15,2,0,5.0,10.32,58.2777093,2,120,0,0,C0142,retail,2025-10-06 20:11:00,riverside,east,medium,168.48,phone,0,29,south,consumer,2024-11-29 21:33:00,47.0,61.7,app,active,north,fulltime,1,80.6,4.88,night,1,ev,riverside,2025-08-17 06:19:00,67.6,215407,inrepair,v2.1,1,Central Core,central,control,88
DL00870,O00650,D078,V110,H03,2025-09-30 12:39:00,2025-09-30 14:21:55.742656,ontime,24.94,2,0,3.8,14.11,102.92904426666668,6,360,0,0,C0206,parcel,2025-09-30 10:28:00,riverside,airport,low,39.65,app,0,60,south,sme,2025-10-27 13:42:00,50.3,72.9,app,active,north,fulltime,11,73.7,4.28,morning,1,ev,east,2025-03-22 01:17:00,85.1,63717,active,v2.1,0,East Dock,east,warehouse,74
DL00871,O00715,D037,V047,H01,2025-06-17 16:20:00,2025-06-17 21:03:48.121999,ontime,9.43,0,0,4.03,16.6,283.80203331666667,6,360,0,0,C0477,medical,2025-06-17 13:42:00,riverside,north,critical,125.92,app,0,53,south,sme,2025-11-14 09:26:00,62.2,80.4,partner api,active,north,parttime,7,63.9,4.67,morning,1,ev,ctr,2025-02-15 14:49:00,93.7,134347,scheduled,v2.2,0,North Exchange,north,dispatch,82
DL00872,O00144,D120,V001,H03,2025-11-03 22:12:00,2025-11-04 05:41:26.643035,delayed,15.53,1,0,3.54,11.71,449.44405058333336,4,240,1,0,C0063,business,2025-11-03 20:08:00,riverside,central,high,288.86,app,0,78,north,consumer,2024-05-08 22:54:00,44.6,52.1,partner api,active,north,parttime,3,76.9,3.72,morning,1,ev,north,2024-12-28 23:48:00,71.8,56928,active,v2.2,0,East Dock,east,warehouse,74
DL00873,O00401,D049,V107,H07,2024-06-22 12:48:00,2024-06-23 10:19:08.707674,ontime,10.68,0,0,3.77,10.34,1291.1451279,24,1440,0,0,C0252,medical,2024-06-22 11:15:00,east,airport,low,28.61,web,0,38,north,consumer,2024-09-07 15:16:00,71.3,30.9,app,active,central,contract,14,41.4,4.0,morning,1,cargovan,north,2024-12-25 17:15:00,87.9,96239,active,v2.0,0,Riverside Hub,riverside,warehouse,66
DL00874,O01012,D006,V088,H02,2025-03-08 05:38:00,2025-03-08 16:05:25.585889,delayed,10.15,0,1,2.81,12.54,627.4264314833333,1,60,1,0,C0532,retail,2025-03-08 05:05:00,riverside,ctr,critical,99.1,app,0,73,south,consumer,2024-03-08 19:46:00,76.5,51.4,phone,active,central,fulltime,8,78.8,4.38,flexible,1,diesel,north,2024-02-14 14:03:00,80.3,50427,inrepair,v2.1,1,South Link,south,dispatch,78
